post_id,label,Certainty
ea8x0q,ESH,2.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,ESH,2.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,3.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NAH,3.0
ea8x0q,ESH,3.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,ESH,3.0
ea8x0q,YTA,4.0
ea8x0q,ESH,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,ESH,3.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,ESH,2.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,3.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,ESH,3.0
ea8x0q,YTA,4.0
ea8x0q,ESH,3.0
ea8x0q,NTA,4.0
ea8x0q,NAH,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,ESH,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,ESH,4.0
ea8x0q,NTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,ESH,2.0
ea8x0q,YTA,4.0
ea8x0q,ESH,3.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
ea8x0q,NTA,4.0
ea8x0q,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,2.0
eao6dp,ESH,2.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,ESH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,ESH,2.0
eao6dp,ESH,2.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NAH,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,2.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,ESH,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NAH,2.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,YTA,3.0
eao6dp,ESH,2.0
eao6dp,NTA,4.0
eao6dp,ESH,3.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,ESH,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,ESH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,ESH,1.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,ESH,3.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,2.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,3.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,YTA,2.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,4.0
eao6dp,NAH,3.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,3.0
eao6dp,ESH,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,3.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,ESH,3.0
eao6dp,NTA,3.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NAH,3.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,NAH,4.0
eao6dp,NTA,4.0
eao6dp,YTA,4.0
eao6dp,YTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
eao6dp,NTA,4.0
a445qb,NTA,3.0
a445qb,YTA,3.0
a445qb,NAH,4.0
a445qb,NTA,3.0
a445qb,NAH,3.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,1.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,3.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,NAH,3.0
a445qb,YTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,YTA,4.0
a445qb,NAH,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,ESH,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,NAH,4.0
a445qb,NTA,4.0
a445qb,NAH,4.0
a445qb,YTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,NTA,4.0
a445qb,YTA,4.0
a445qb,NTA,3.0
a445qb,YTA,4.0
a445qb,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,2.0
ahxy4z,ESH,2.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,NAH,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NAH,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,4.0
ahxy4z,NTA,3.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,ESH,4.0
ahxy4z,NTA,3.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,ESH,1.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,ESH,1.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,1.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,ESH,3.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,YTA,3.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,2.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,YTA,4.0
ahxy4z,NAH,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,ESH,2.0
ahxy4z,YTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,4.0
ahxy4z,YTA,3.0
ahxy4z,NAH,4.0
ahxy4z,YTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,ESH,2.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NAH,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,ESH,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,ESH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,3.0
ahxy4z,NAH,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,ESH,2.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,ESH,3.0
ahxy4z,ESH,1.0
ahxy4z,ESH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NAH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,YTA,3.0
ahxy4z,NAH,3.0
ahxy4z,YTA,1.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NAH,3.0
ahxy4z,YTA,4.0
ahxy4z,YTA,4.0
ahxy4z,YTA,3.0
ahxy4z,ESH,4.0
ahxy4z,ESH,2.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,YTA,4.0
ahxy4z,ESH,3.0
ahxy4z,ESH,3.0
ahxy4z,NAH,3.0
ahxy4z,ESH,4.0
ahxy4z,YTA,3.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,ESH,4.0
ahxy4z,NAH,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ahxy4z,YTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,3.0
ahxy4z,NTA,4.0
ahxy4z,NTA,4.0
ajl6q1,NTA,4.0
